favorited,retweet_count,followers_count,name,friends_count,screen_name,text,created_at,truncated,is_retweet,_id,retweeted_from,user_mentions count,user_mentions,hashtags count,hashtags,urls count,urls
FALSE,15,80613,Bonnie Rotten ,1599,thebonnierotten,"""@TheOrlandoJones: That shit's ruff. http://t.co/NcsWcdna"" lol so true!",1/28/2013 0:48,FALSE,FALSE,2.95695E+17,FALSE,1,TheOrlandoJones,0,,0,
FALSE,761,80613,Bonnie Rotten ,1599,thebonnierotten,"RT @MrKendrickLamar: I hate liars, especially when all I did was keep it real with you.",1/28/2013 0:48,FALSE,TRUE,2.95695E+17,MrKendrickLamar,1,MrKendrickLamar,0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,#ProBowl yessssss ,1/28/2013 0:29,FALSE,FALSE,2.9569E+17,FALSE,0,,1,ProBowl,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,@MissDaniDaniels ,1/28/2013 0:19,FALSE,FALSE,2.95688E+17,FALSE,1,MissDaniDaniels,0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,Prolapsed rectums are NOT funny! #clevelandshow  http://t.co/6ft0Lmw7,1/28/2013 0:18,FALSE,FALSE,2.95687E+17,FALSE,0,,1,clevelandshow,1,http://yfrog.us/0qxw7kiocuupfifjqwntzmdxz
FALSE,8,80613,Bonnie Rotten ,1599,thebonnierotten,Check out my website! http://t.co/9uiyUeSc,1/28/2013 0:12,FALSE,FALSE,2.95686E+17,FALSE,0,,0,,1,http://www.bonnierotten.com/
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,@ZTentertainment you wish!,1/27/2013 23:53,FALSE,FALSE,2.95681E+17,FALSE,1,ZTentertainment,0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,@Joe122073 that's not how my natural hair is,1/27/2013 23:35,FALSE,FALSE,2.95676E+17,FALSE,1,Joe122073,0,,0,
FALSE,1,80613,Bonnie Rotten ,1599,thebonnierotten,At @habitburger I  you,1/27/2013 23:34,FALSE,FALSE,2.95676E+17,FALSE,1,habitburger,0,,0,
FALSE,1,80613,Bonnie Rotten ,1599,thebonnierotten,@WEARE321LLC lol! Gold teef!,1/27/2013 22:38,FALSE,FALSE,2.95662E+17,FALSE,1,WEARE321LLC,0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,"""@SheWantsTheD: @thebonnierotten Hey bonnie! Whats up"" trying to get the D! Lol. Chillin  you?",1/27/2013 22:37,FALSE,FALSE,2.95662E+17,FALSE,2,"SheWantsTheD, thebonnierotten",0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,@KendraLust i know ! I didn't see much of you pretty ,1/27/2013 22:14,FALSE,FALSE,2.95656E+17,FALSE,1,KendraLust,0,,0,
FALSE,3,80613,Bonnie Rotten ,1599,thebonnierotten,Gold all in my watch don't believe me just watch!!,1/27/2013 22:12,FALSE,FALSE,2.95656E+17,FALSE,0,,0,,0,
FALSE,2,80613,Bonnie Rotten ,1599,thebonnierotten,RT @CameroncanadaX: Sexy fucking ladies @MischaBrooksxxx @KendraLust @baileyxxxblue @Remymeow @YouknowRilynn @Maia_DavisXxx @thebonniero ...,1/27/2013 22:11,FALSE,TRUE,2.95655E+17,CameroncanadaX,7,"CameroncanadaX, MischaBrooksxxx, KendraLust, baileyxxxblue, Remymeow, YouknowRilynn, Maia_DavisXxx",0,,0,
FALSE,1,80613,Bonnie Rotten ,1599,thebonnierotten,@CameroncanadaX @mischabrooksxxx @kendralust @baileyxxxblue @remymeow @youknowrilynn @maia_davisxxx @ashhollywood aww ,1/27/2013 22:11,FALSE,FALSE,2.95655E+17,FALSE,8,"CameroncanadaX, MischaBrooksxxx, KendraLust, baileyxxxblue, Remymeow, YouknowRilynn, Maia_DavisXxx, AshHollywood",0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,@Joe122073 no just don't feel like dealing with it lol,1/27/2013 21:12,FALSE,FALSE,2.9564E+17,FALSE,1,Joe122073,0,,0,
FALSE,2,80613,Bonnie Rotten ,1599,thebonnierotten,"RT @plo8wantwant: @thebonnierotten its my birthdayyyyyy. What a birthday present @thebonnierotten would be,...ahhhh one can dreram",1/27/2013 21:01,FALSE,TRUE,2.95638E+17,plo8wantwant,3,"plo8wantwant, thebonnierotten, thebonnierotten",0,,0,
FALSE,1,80613,Bonnie Rotten ,1599,thebonnierotten,RT @sorensen_cory: @thebonnierotten can a dude get a RT for reppin' you on my wallpaper http://t.co/OJqw5H64,1/27/2013 20:31,FALSE,TRUE,2.9563E+17,sorensen_cory,2,"sorensen_cory, thebonnierotten",0,,0,
FALSE,3,80613,Bonnie Rotten ,1599,thebonnierotten,RT @skinman00: Scored the latest issue of @Inkedmag  featured @thebonnierotten @OMGitsJessieLee @xxxTatiyanaFoxx @EmilyParkerXXX  \m/ ht ...,1/27/2013 20:00,FALSE,TRUE,2.95622E+17,skinman00,6,"skinman00, Inkedmag, thebonnierotten, OMGitsJessieLee, xxxTatiyanaFoxx, EmilyParkerXXX",0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,@VeronicaAvluvXX @malice666mcmunn lol! That's awesome!!!!!!,1/27/2013 19:49,FALSE,FALSE,2.9562E+17,FALSE,2,"VeronicaAvluvXX, Malice666Mcmunn",0,,0,
FALSE,2,80613,Bonnie Rotten ,1599,thebonnierotten,Me @Malice666Mcmunn and vinniepaul from Pantera! http://t.co/Ny68gPzX,1/27/2013 19:31,FALSE,FALSE,2.95615E+17,FALSE,1,Malice666Mcmunn,0,,1,http://instagr.am/p/U_8A4eLG7q/
FALSE,20,80613,Bonnie Rotten ,1599,thebonnierotten,"Oh and only 4 days until my FIRST #gangbang is released! Check it out, via @NSDSxxx! #RT http://t.co/bftZvzjo",1/27/2013 19:26,FALSE,FALSE,2.95614E+17,FALSE,1,NSDSxxx,2,"gangbang, RT",0,
FALSE,2,80613,Bonnie Rotten ,1599,thebonnierotten,Feb 2nd and 3rd I will be in downtown Cincinnati at the Duke Energy Center at the Vtwin dealer show. Ill be with LA choppers! Come see us!,1/27/2013 19:25,FALSE,FALSE,2.95613E+17,FALSE,0,,0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,@REALprinzzess yum!,1/27/2013 19:24,FALSE,FALSE,2.95613E+17,FALSE,1,REALprinzzess,0,,0,
FALSE,6,80613,Bonnie Rotten ,1599,thebonnierotten,"Friday Feb 1st 10pm-2am I will be at The Harem Gentleman's club! Come visit me, ill have merch and tits out. #RT  http://t.co/0OIC0EAn",1/27/2013 19:24,FALSE,FALSE,2.95613E+17,FALSE,0,,1,RT,0,
FALSE,5,80613,Bonnie Rotten ,1599,thebonnierotten,Friday Feb 1st 6pm-8pm I will be signing and Meeting you all lovely fans at The Hustler store in Monroe OH! #RT  http://t.co/oTWYr6gs,1/27/2013 19:22,FALSE,FALSE,2.95613E+17,FALSE,0,,1,RT,0,
FALSE,2,80613,Bonnie Rotten ,1599,thebonnierotten,Friday Feb 1st 12-2pm I will be at Quik Video in Fairfield Ohio signing and doing a Meet and Greet come see me! ,1/27/2013 19:20,FALSE,FALSE,2.95612E+17,FALSE,0,,0,,0,
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,A busy week for me! Back to Cincinnati on Thursday! I'm so excited to go back home for the first time. Ill be posting my schedule soon! Xo,1/27/2013 19:19,FALSE,FALSE,2.95612E+17,FALSE,0,,0,,0,
FALSE,5,80613,Bonnie Rotten ,1599,thebonnierotten,RT @InkedAngels: 2012 Inked Awards Winners! http://t.co/XL9k3Fo5 @TheBonnieRotten @Hailey_Morgan @JuelzVentura @DirtyDiablos @NSDSxxx @C ...,1/27/2013 18:59,FALSE,TRUE,2.95607E+17,InkedAngels,7,"InkedAngels, thebonnierotten, Hailey_Morgan, JuelzVentura, DirtyDiablos, NSDSxxx, c",0,,1,http://inkedangels.net/2013/01/24/2012-inked-awards-winners/
FALSE,0,80613,Bonnie Rotten ,1599,thebonnierotten,@davidlordxxx #jewfros rule the world!!! Mwahaha,1/27/2013 18:57,FALSE,FALSE,2.95606E+17,FALSE,1,davidlordxxx,1,jewfros,0,
FALSE,1,80613,Bonnie Rotten ,1599,thebonnierotten,My hair has been curly for 2 days now. #lazy,1/27/2013 18:53,FALSE,FALSE,2.95606E+17,FALSE,0,,1,lazy,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@dryfuss just errands then chillin! How about you love,1/27/2013 18:53,FALSE,FALSE,2.95605E+17,FALSE,1,dryfuss,0,,0,
FALSE,3,80614,Bonnie Rotten ,1599,thebonnierotten,"""@Thebigdrunken: Not going to work on Thursday and officially declaring it..

"" @thebonnierotten Gang Bang Day """" that's awesome! Lol",1/27/2013 18:07,FALSE,FALSE,2.95594E+17,FALSE,2,"Thebigdrunken, thebonnierotten",0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,RT @MrGaret1: A new drawing of @thebonnierotten . Enjoy. http://t.co/I070E6hF,1/27/2013 18:07,FALSE,TRUE,2.95594E+17,MrGaret1,2,"MrGaret1, thebonnierotten",0,,0,
FALSE,46,80614,Bonnie Rotten ,1599,thebonnierotten,RT @brazzersnetwork: Bigtitsinsports: http://t.co/YtmtrEaX Super Hole XLVII @thebonnierotten @LollyInkxx realitykings Brazzers ass Muzza ...,1/27/2013 18:06,FALSE,TRUE,2.95594E+17,brazzersnetwork,3,"brazzersnetwork, thebonnierotten, LollyInkxx",0,,1,http://www.hellpass.com/brazzersnetwork
FALSE,8,80614,Bonnie Rotten ,1599,thebonnierotten,I want to go to comic con this year!!!!!,1/27/2013 3:05,FALSE,FALSE,2.95367E+17,FALSE,0,,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@fclousotxxx big? :) lol,1/27/2013 2:58,FALSE,FALSE,2.95365E+17,FALSE,1,fclousotxxx,0,,0,
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,Check out my freeones! #porn #nsfw #tits   http://t.co/J2SKZXkP,1/27/2013 2:53,FALSE,FALSE,2.95364E+17,FALSE,0,,3,"porn, nsfw, tits",1,http://www.freeones.com/html/b_links/Bonnie_Rotten/
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,@auggie_iafd @alsdiamondclub I am in march ;),1/27/2013 2:21,FALSE,FALSE,2.95356E+17,FALSE,2,"auggie_iafd, ALSDIAMONDCLUB",0,,0,
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,RT @AdultEmpire: New Stars Of XXX #6 | @NSDSxxx VOD- http://t.co/FH2EchKB -ft @thebonnierotten @AlexisMonroexxx @mollybennett93 @AnikkaA ...,1/27/2013 1:46,FALSE,TRUE,2.95347E+17,AdultEmpire,6,"AdultEmpire, NSDSxxx, thebonnierotten, AlexisMonroexxx, mollybennett93, anikkaa",0,,1,http://goo.gl/GXWT1
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@TeamBeautifulO yes! It was great meeting you as well! Xo ,1/27/2013 1:27,FALSE,FALSE,2.95342E+17,FALSE,1,TeamBeautifulO,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,"RT @VampyreMessiah: @thebonnierotten Snuggly, pouncy, kitty, magical love energy mending. ",1/27/2013 1:27,FALSE,TRUE,2.95342E+17,VampyreMessiah,2,"VampyreMessiah, thebonnierotten",0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@auggie_iafd workout!,1/27/2013 1:26,FALSE,FALSE,2.95342E+17,FALSE,1,auggie_iafd,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,Been sleeping all day!!!!!! My body is sore! ,1/27/2013 1:23,FALSE,FALSE,2.95341E+17,FALSE,0,,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,RT @InkedAngels: #MentionAGorgeousFollower @TheBonnieRotten,1/27/2013 1:23,FALSE,TRUE,2.95341E+17,InkedAngels,2,"InkedAngels, thebonnierotten",1,MentionAGorgeousFollower,0,
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,"""@Pornhub: #MentionAGorgeousFollower @pornhubinterns @christymack @thebonnierotten @AngelinaMylee"" ",1/26/2013 21:41,FALSE,FALSE,2.95285E+17,FALSE,5,"Pornhub, PornhubInterns, ChristyMack, thebonnierotten, AngelinaMylee",1,MentionAGorgeousFollower,0,
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,"""@Mzjadastevens: I scroll down my TL and be like... aww eww WTF damn ok  lies  my boo stfu yep. I just got subtweeted"" lol. ",1/26/2013 18:14,FALSE,FALSE,2.95233E+17,FALSE,1,Mzjadastevens,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@DPYhollywood_74 jan 31st!,1/26/2013 18:13,FALSE,FALSE,2.95233E+17,FALSE,1,DPYhollywood_74,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,"RT @DPYhollywood_74: @thebonnierotten hey Bonnie, can't wait to see your gang bang movie!! Fuck your hott!!!",1/26/2013 18:13,FALSE,TRUE,2.95233E+17,DPYhollywood_74,2,"DPYhollywood_74, thebonnierotten",0,,0,
FALSE,3,80614,Bonnie Rotten ,1599,thebonnierotten,Ill never forget this night! So special to me! I'm excited about the road ahead.. http://t.co/uqSldYeI,1/26/2013 18:10,FALSE,FALSE,2.95232E+17,FALSE,0,,0,,1,http://instagr.am/p/U9N3OvrG_k/
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,Gross,1/26/2013 17:58,FALSE,FALSE,2.95229E+17,FALSE,0,,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,Home.. Now sleep!!!!!!!!,1/26/2013 17:55,FALSE,FALSE,2.95228E+17,FALSE,0,,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,"Me and @Malice666Mcmunn are unicorns!!! Rotten unicorns.. Thank you, this was such a cute little gift!  http://t.co/88EpLzVM",1/26/2013 17:29,FALSE,FALSE,2.95222E+17,FALSE,1,Malice666Mcmunn,0,,1,http://instagr.am/p/U9JMkcLG6E/
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@DAZYcruz that's sweet of you ;). Xo,1/26/2013 12:42,FALSE,FALSE,2.9515E+17,FALSE,1,DAZYcruz,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@DAZYcruz your hot I would love to,1/26/2013 12:42,FALSE,FALSE,2.9515E+17,FALSE,1,DAZYcruz,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,RT @VampyreMessiah: The bad ass @thebonnierotten signing autographs. http://t.co/naONzpiF,1/26/2013 12:18,FALSE,TRUE,2.95144E+17,VampyreMessiah,2,"VampyreMessiah, thebonnierotten",0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,Great show!!!!!!! With @alicemcmunn666!!!! @littledarlingslv  thank you all for such a great night! Xo,1/26/2013 12:18,FALSE,FALSE,2.95144E+17,FALSE,0,,0,,0,
FALSE,9,80614,Bonnie Rotten ,1599,thebonnierotten,"RT @BillTheHobbyist: Counting the days for the release @NSDSxxx ""The Gang Bang Of Bonnie Rotten"" w/ @thebonnierotten &amp; @CindyStarfal ...",1/26/2013 10:10,FALSE,TRUE,2.95111E+17,BillTheHobbyist,3,"BillTheHobbyist, NSDSxxx, thebonnierotten",0,,0,
FALSE,5,80614,Bonnie Rotten ,1599,thebonnierotten,It's Friday! Get your asses out to see me at @littledarlingslv tonight!!!!!! Naked.. Dancing... Yeaaaaaa ,1/26/2013 6:53,FALSE,FALSE,2.95062E+17,FALSE,0,,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@VampyreMessiah like 230 or 3,1/26/2013 6:50,FALSE,FALSE,2.95061E+17,FALSE,1,VampyreMessiah,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@webmasterjoe @directorjoshua @littledarlinglv lol!,1/26/2013 6:49,FALSE,FALSE,2.95061E+17,FALSE,3,"webmasterjoe, DirectorJoshua, littledarlinglv",0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,"""@Russian_OCM: I want it in my butt"" LOL",1/26/2013 5:31,FALSE,FALSE,2.95041E+17,FALSE,1,Russian_OCM,0,,0,
FALSE,4,80614,Bonnie Rotten ,1599,thebonnierotten,RT @Malice666Mcmunn: Photo: @thebonnierotten at her booth at the convention in Vegas!! Yaaa edited for nudity sorry!! Follow us... http: ...,1/26/2013 2:08,FALSE,TRUE,2.9499E+17,Malice666Mcmunn,2,"Malice666Mcmunn, thebonnierotten",0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@ttodhunter thanks! Xo,1/26/2013 1:50,FALSE,FALSE,2.94986E+17,FALSE,1,ttodhunter,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@DirectorJoshua thank u!,1/26/2013 1:50,FALSE,FALSE,2.94986E+17,FALSE,1,DirectorJoshua,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@DirectorJoshua boo!... Have fun!!! Next time ,1/26/2013 1:20,FALSE,FALSE,2.94978E+17,FALSE,1,DirectorJoshua,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@DirectorJoshua Ooo maybe he will b there!,1/26/2013 1:19,FALSE,FALSE,2.94978E+17,FALSE,1,DirectorJoshua,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,"""@XBIZMoe: @thebonnierotten owning that marquee like a boss #MFB"" you got it ",1/26/2013 1:18,FALSE,FALSE,2.94978E+17,FALSE,2,"XBIZMoe, thebonnierotten",1,MFB,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@ttodhunter lol ! Little darlings tonight ,1/26/2013 1:07,FALSE,FALSE,2.94975E+17,FALSE,1,ttodhunter,0,,0,
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,Giant me! At little darlings tonight  http://t.co/WqX1VnJZ,1/26/2013 1:06,FALSE,FALSE,2.94975E+17,FALSE,0,,0,,1,http://instagr.am/p/U7YtgcrG2S/
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@ZTentertainment yes ;),1/26/2013 0:26,FALSE,FALSE,2.94965E+17,FALSE,1,ZTentertainment,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,Round and round!!!!!  http://t.co/dqaafyEs,1/26/2013 0:22,FALSE,FALSE,2.94963E+17,FALSE,0,,0,,1,http://instagr.am/p/U7TteULGwA/
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,In the strip club during the recession!!!!!! #2chainz http://t.co/E6MW5aLS,1/26/2013 0:22,FALSE,FALSE,2.94963E+17,FALSE,0,,1,2chainz,1,http://instagr.am/p/U7TpRiLG_2/
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@StevieJ102 @malice666mcmunn yes! Back to it,1/25/2013 23:16,FALSE,FALSE,2.94947E+17,FALSE,2,"StevieJ102, Malice666Mcmunn",0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,RT @TarantinoXXX: #FF @jackystjames @MrEddiePowell @XmelissamakeupX @thebonnierotten @MrBillFox @NaughtyLauraD,1/25/2013 22:01,FALSE,TRUE,2.94928E+17,TarantinoXXX,7,"TarantinoXXX, jackystjames, MrEddiePowell, XmelissamakeupX, thebonnierotten, MrBillFox, NaughtyLauraD",1,FF,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,#raidernation here I come LV!!!! http://t.co/l0uT41VQ,1/25/2013 19:47,FALSE,FALSE,2.94894E+17,FALSE,0,,1,raidernation,1,http://instagr.am/p/U60Om3LG5L/
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,Oh Alice.. @Malice666Mcmunn  http://t.co/x3ndkOru,1/25/2013 19:37,FALSE,FALSE,2.94892E+17,FALSE,1,Malice666Mcmunn,0,,1,http://instagr.am/p/U6zC7wLG4D/
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,Escargot is yummy but it burnt my tongue ,1/25/2013 19:29,FALSE,FALSE,2.9489E+17,FALSE,0,,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@RubberDoll thank you!!!,1/25/2013 19:28,FALSE,FALSE,2.94889E+17,FALSE,1,RubberDoll,0,,0
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,The past 4 days have been awesome! I'm so stoked about the opportunities I have coming and so thankful for all of it!!!!!!,1/25/2013 19:26,FALSE,FALSE,2.94889E+17,FALSE,0,,0,,0
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,@Misstabstevens @kendallkarsonxo aww your so sweet ,1/25/2013 19:14,FALSE,FALSE,2.94886E+17,FALSE,2,"Misstabstevens, KendallKarsonXo",0,,0
FALSE,4,80614,Bonnie Rotten ,1599,thebonnierotten,RT @Misstabstevens: SEXXXXY NEW XXX STARLET ALERT! I REALLY LIKE THESE TWO LADIES ;-) ~ @thebonnierotten AND @KendallKarsonXo CHECK THEM ...,1/25/2013 19:14,FALSE,TRUE,2.94886E+17,Misstabstevens,3,"Misstabstevens, thebonnierotten, KendallKarsonXo",0,,0
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,RT @Malice666Mcmunn: Up early today to head back to #lasvegas with @thebonnierotten come meet us there its gonna have tons of #ta http:/ ...,1/25/2013 18:17,FALSE,TRUE,2.94872E+17,Malice666Mcmunn,2,"Malice666Mcmunn, thebonnierotten",2,"lasvegas, ta",0
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@IMAGEZZ I miss you babeee! :) hope all is well xo,1/25/2013 18:17,FALSE,FALSE,2.94872E+17,FALSE,1,IMAGEZZ,0,,0
FALSE,11,80614,Bonnie Rotten ,1599,thebonnierotten,So.. Alot of anal sex in my future! I can't wait!!!! ,1/25/2013 18:07,FALSE,FALSE,2.94869E+17,FALSE,0,,0,,0
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@WillPrado1 look in left corner,1/25/2013 18:05,FALSE,FALSE,2.94869E+17,FALSE,1,WillPrado1,0,,0
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,Ill be in LV tonight one night only featuring! Come see me! From 4-8pm I will be at #vivalaink tattoo convention! http://t.co/vs9ROTLV,1/25/2013 18:04,FALSE,FALSE,2.94868E+17,FALSE,0,,1,vivalaink,0
FALSE,15,80614,Bonnie Rotten ,1599,thebonnierotten,"The cover of ""The Gangbang of Bonnie Rotten""  #RT http://t.co/hnesFMKX",1/25/2013 18:02,FALSE,FALSE,2.94868E+17,FALSE,0,,1,RT,0
FALSE,4,80614,Bonnie Rotten ,1599,thebonnierotten,"My first gang bang releases next week Jan 31st! I can't wait to see it OMG!!!!!!!!  
 it was soo good! Thank you @NSDSxxx ",1/25/2013 18:01,FALSE,FALSE,2.94868E+17,FALSE,1,NSDSxxx,0,,0
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@sierracure can you follow me so I can DM you :),1/25/2013 16:45,FALSE,FALSE,2.94848E+17,FALSE,1,sierracure,0,,0
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,"""@mj1091: @thebonnierotten its not much, but had to send you something. http://t.co/YOs6PUp6"" thank you so much!!! Yay!!!!",1/25/2013 7:38,FALSE,FALSE,2.94711E+17,FALSE,2,"mj1091, thebonnierotten",0,,0
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@webmasterjoe take a pic of my billboard!!!! Lol,1/25/2013 7:23,FALSE,FALSE,2.94707E+17,FALSE,1,webmasterjoe,0,,0
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@FetishDirector very productive! Not too much fun lol. But thanks xo it was great to see you!,1/25/2013 7:18,FALSE,FALSE,2.94706E+17,FALSE,1,FetishDirector,0,,0
FALSE,29,80614,Bonnie Rotten ,1599,thebonnierotten,RT @NikkiBenz: Confused admirers! If u're going to tweet hateful content to me or any other person on twitter why bother?  Channel that  ...,1/25/2013 7:13,FALSE,TRUE,2.94705E+17,NikkiBenz,1,NikkiBenz,0,,0
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@FetishDirector thank you :)!,1/25/2013 7:12,FALSE,FALSE,2.94704E+17,FALSE,1,FetishDirector,0,,0,
FALSE,170,80614,Bonnie Rotten ,1599,thebonnierotten,RT @Brazzers: RT if you want to fuck one of your friends,1/25/2013 6:53,FALSE,TRUE,2.947E+17,Brazzers,1,Brazzers,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@BrazzerYancee @keiranlee I think we need a hot and mean... And he's not the top.,1/25/2013 6:48,FALSE,FALSE,2.94698E+17,FALSE,2,"BrazzerYancee, KeiranLee",0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@KeiranLee @brazzeryancee I look pretty down there huh? See ya Monday.,1/25/2013 6:47,FALSE,FALSE,2.94698E+17,FALSE,2,"KeiranLee, BrazzerYancee",0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,@KeiranLee @brazzeryancee I know you keep me on my knees. Never my toes.,1/25/2013 6:45,FALSE,FALSE,2.94697E+17,FALSE,2,"KeiranLee, BrazzerYancee",0,,0,
FALSE,7,80614,Bonnie Rotten ,1599,thebonnierotten,Where my tattooed girls at?,1/25/2013 6:45,FALSE,FALSE,2.94697E+17,FALSE,0,,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@BrazzerYancee @keiranlee all the British humor has to jumble your head a bit..,1/25/2013 6:44,FALSE,FALSE,2.94697E+17,FALSE,2,"BrazzerYancee, KeiranLee",0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,Now it is time for s'mores ,1/25/2013 6:43,FALSE,FALSE,2.94697E+17,FALSE,0,,0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,"@KeiranLee @brazzeryancee lol, I am missing the good stuff over here",1/25/2013 6:42,FALSE,FALSE,2.94697E+17,FALSE,2,"KeiranLee, BrazzerYancee",0,,0,
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,@JustDaveXxx ,1/25/2013 6:39,FALSE,FALSE,2.94696E+17,FALSE,1,JustDaveXxx,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,@KeiranLee @brazzeryancee be nice!,1/25/2013 6:39,FALSE,FALSE,2.94696E+17,FALSE,2,"KeiranLee, BrazzerYancee",0,,0,
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,I had Morton's for dinner. I'm going to explode! ,1/25/2013 6:39,FALSE,FALSE,2.94696E+17,FALSE,0,,0,,0,
FALSE,1,80614,Bonnie Rotten ,1599,thebonnierotten,Just cause you have a head full of extensions doesn't mean it takes away from the rest of it!!!! Shiiiiiiiiiit..,1/25/2013 6:38,FALSE,FALSE,2.94696E+17,FALSE,0,,0,,0,
FALSE,2,80614,Bonnie Rotten ,1599,thebonnierotten,"ready for the super bowl? check out my super hole!!!!! on @Brazzers http://t.co/cA4hyXdJ
&lt;3",1/25/2013 6:24,FALSE,FALSE,2.94692E+17,FALSE,1,Brazzers,0,,1,"http://www.brazzers.com/scenes/view/id/7138/super-hole-xlvii/&nats=adtalk:Brazbucks:BP,0"
FALSE,0,80614,Bonnie Rotten ,1599,thebonnierotten,"""@segajennasis: @thebonnierotten thank you very much for the refollow bonnie!!  you are awesome!  &lt;3"" welcome lovely!!! ",1/25/2013 2:19,FALSE,FALSE,2.94631E+17,FALSE,2,"segajennasis, thebonnierotten",0,,0,
